id,query,entities,relations
6729,Does any research from Okayama University study large-radius jet responses specifically within the scope of the ATLAS experiment at CERN?,"{'A': {'type': ['institution'], 'lexical': {'name': 'Okayama University'}, 'semantic': [], 'constant': True}, 'B': {'type': ['institution'], 'lexical': {'name': 'CERN'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'large-radius jet responses'}, 'semantic': [], 'constant': True}, 'D': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['ATLAS experiment', 'research from Okayama University', 'large-radius jet responses'], 'constant': False}}","{('A', 'D'): ['affiliated_with'], ('D', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic'], ('B', 'ANSWER'): ['affiliated_with'], ('A', 'ANSWER'): ['affiliated_with']}"
8775,Show me publications by H. Floyd Davis on generating vacuum ultraviolet light.,"{'A': {'type': ['author'], 'lexical': {'name': 'H. Floyd Davis'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'generating vacuum ultraviolet light'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications by H. Floyd Davis', 'generating vacuum ultraviolet light'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
5712,Show me publications from coauthors of 'Formation of supermassive primordial black holes by Affleck-Dine mechanism' that explore the nonlinear implications of primordial black hole formation using the same mechanism.,"{'A': {'type': ['paper'], 'lexical': {'title': 'Formation of supermassive primordial black holes by Affleck-Dine mechanism'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [""coauthors of 'Formation of supermassive primordial black holes by Affleck-Dine mechanism'""], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'primordial black hole formation'}, 'semantic': ['nonlinear implications', 'Affleck-Dine mechanism'], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications', 'explore the nonlinear implications of primordial black hole formation using the same mechanism'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
372,Papers by Joonbum Park on the impact of stress on magnetic phase transitions,"{'A': {'type': ['author'], 'lexical': {'name': 'Joonbum Park'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['magnetic phase transitions', 'stress'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['Papers by Joonbum Park', 'impact of stress on magnetic phase transitions'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic'], ('A', 'B'): ['writes', 'has_topic']}"
12972,"Looking for papers that either cited or were cited by ""Electronic, elastic, lattice dynamic and thermal conductivity properties of Na3OBr via first principles"", focusing particularly on those exploring negative thermal expansion materials similar to Na3OBr as studied in the aforementioned paper.","{'A': {'type': ['paper'], 'lexical': {'title': 'Electronic, elastic, lattice dynamic and thermal conductivity properties of Na3OBr via first principles'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'negative thermal expansion materials'}, 'semantic': [], 'constant': True}, 'C': {'type': ['paper'], 'lexical': {}, 'semantic': ['similar to Na3OBr'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['cited or were cited by the aforementioned paper', 'exploring negative thermal expansion materials'], 'constant': False}}","{('A', 'C'): ['cites', 'writes'], ('A', 'ANSWER'): ['cites'], ('C', 'B'): ['has_topic'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'A'): ['cites']}"
84,What other publications have been released by the authors of 'Synthesizing carbon nanotubes in space' investigating the dust particle size in active galactic nuclei based on data collected in 2017?,"{'A': {'type': ['paper'], 'lexical': {'title': 'Synthesizing carbon nanotubes in space'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'dust particle size in active galactic nuclei'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications by authors of Synthesizing carbon nanotubes in space', 'investigating dust particle size in active galactic nuclei', 'based on data collected in 2017'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
10903,"Show me papers exploring gamma-ray emitting active galactic nuclei as detected by high-energy astrophysics telescopes, that have a shared authorship with ""The Disappearance of a Narrow Mg II Absorption system in Quasar SDSS J165501.31+260517.4,"" and incorporate research using XMM-Newton data to study blazars.","{'A': {'type': ['paper'], 'lexical': {'title': 'The Disappearance of a Narrow Mg II Absorption system in Quasar SDSS J165501.31+260517.4'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'high-energy astrophysics'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'gamma-ray emitting active galactic nuclei'}, 'semantic': [], 'constant': True}, 'D': {'type': ['institution'], 'lexical': {}, 'semantic': ['XMM-Newton'], 'constant': False}, 'E': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['gamma-ray emitting active galactic nuclei', 'high-energy astrophysics telescopes', 'shared authorship', 'XMM-Newton data', 'blazars'], 'constant': False}}","{('E', 'A'): ['writes'], ('E', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic'], ('ANSWER', 'B'): ['has_topic'], ('E', 'D'): ['affiliated_with']}"
6645,"Can I find any research papers authored by the coauthors of ""Effect of Time Delay on Binary Signal Detection via a Bistable System"" that further explore the impact of time delay on signal detection performance?","{'A': {'type': ['paper'], 'lexical': {'title': 'Effect of Time Delay on Binary Signal Detection via a Bistable System'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['coauthors of Effect of Time Delay on Binary Signal Detection via a Bistable System'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['impact of time delay on signal detection performance'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['research papers', 'explore the impact of time delay on signal detection performance'], 'constant': False}}","{('A', 'B'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
4598,Are there any publications from Samsung Electro-Mechanics researchers that explore the analysis of spiral microcavity laser emission?,"{'A': {'type': ['institution'], 'lexical': {'name': 'Samsung Electro-Mechanics'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['Samsung Electro-Mechanics researchers'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'spiral microcavity laser emission'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications', 'analysis of spiral microcavity laser emission'], 'constant': False}}","{('B', 'A'): ['affiliated_with'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
2816,"Looking for papers by co-authors of ""A thin radar-infrared stealth-compatible structure: Design, fabrication, and characterization"" that extend their discussion on radar and infrared stealth capabilities, based on their expertise in stealth technology development from their initial research.","{'A': {'type': ['paper'], 'lexical': {'title': 'A thin radar-infrared stealth-compatible structure: Design, fabrication, and characterization'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['co-authors of A thin radar-infrared stealth-compatible structure: Design, fabrication, and characterization'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'stealth technology development'}, 'semantic': [], 'constant': True}, 'D': {'type': ['field_of_study'], 'lexical': {'name': 'radar and infrared stealth capabilities'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['extend their discussion on radar and infrared stealth capabilities', 'based on their expertise in stealth technology development'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('A', 'D'): ['has_topic'], ('ANSWER', 'D'): ['has_topic'], ('ANSWER', 'C'): ['has_topic'], ('A', 'C'): ['has_topic'], ('B', 'C'): ['affiliated_with']}"
11877,Find all papers from Keiser University examining the analysis of current flow through droplets.,"{'A': {'type': ['institution'], 'lexical': {'name': 'Keiser University'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['analysis of current flow through droplets'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['from Keiser University', 'examining the analysis of current flow through droplets'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic']}"
9753,"Search for publications cited by ""The ATLAS3D project - XIX. The hot gas content of early-type galaxies: fast versus slow rotators"" that also explore the alignment of kinematic and photometric axes in early-type galaxies.","{'A': {'type': ['paper'], 'lexical': {'title': 'The ATLAS3D project - XIX. The hot gas content of early-type galaxies: fast versus slow rotators'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['alignment of kinematic and photometric axes', 'early-type galaxies'], 'constant': False}, 'C': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications cited by', 'exploring the alignment of kinematic and photometric axes in early-type galaxies'], 'constant': False}}","{('A', 'ANSWER'): ['cites'], ('C', 'A'): ['writes'], ('C', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic'], ('A', 'B'): ['has_topic']}"
11846,Are there any papers by the Singapore Ministry of Health researchers on quick gamma correction methods in medical imaging?,"{'A': {'type': ['institution'], 'lexical': {'name': 'Singapore Ministry of Health'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['Singapore Ministry of Health researchers'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'medical imaging'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['quick gamma correction methods', 'medical imaging', 'Singapore Ministry of Health researchers'], 'constant': False}}","{('B', 'A'): ['affiliated_with'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
9572,Are there any papers sharing a coauthor with 'Vector Monte Carlo simulations on atmospheric scattering of polarization qubits' that also fall within the field of silicon photonics and discuss related silicon photonic devices?,"{'A': {'type': ['paper'], 'lexical': {'title': 'Vector Monte Carlo simulations on atmospheric scattering of polarization qubits'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'silicon photonics'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['sharing a coauthor', 'silicon photonic devices'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
1841,"What other research papers discussing superconducting characteristics have referenced or been referenced in the study ""The Effect of Silver Inclusion on Superconducting Properties of YBa 2 Cu 3 O y Prepared Using Planetary Ball Milling""?","{'A': {'type': ['paper'], 'lexical': {'title': 'The Effect of Silver Inclusion on Superconducting Properties of YBa 2 Cu 3 O y Prepared Using Planetary Ball Milling'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'superconducting characteristics'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['research papers discussing superconducting characteristics', 'referenced or been referenced in the study'], 'constant': False}}","{('A', 'B'): ['has_topic'], ('A', 'ANSWER'): ['cites'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'A'): ['cites']}"
12036,"Which publications from the co-authors of ""Nighttime E region plasma irregularities over an equatorial station Trivandrum"" also delve into in situ electron density measurements?","{'A': {'type': ['paper'], 'lexical': {'title': 'Nighttime E region plasma irregularities over an equatorial station Trivandrum'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['co-authors of Nighttime E region plasma irregularities over an equatorial station Trivandrum'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'in situ electron density measurements'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications from the co-authors', 'in situ electron density measurements'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
8361,"Can you show me other research studies that have explored spatial control of inhomogeneous broadening to modify the properties of quantum well structures using ion irradiation, similar to what's covered in ""Ion-beam-assisted spatial modulation of inhomogeneous broadening of a quantum well resonance: excitonic diffraction grating""?","{'A': {'type': ['paper'], 'lexical': {'title': 'Ion-beam-assisted spatial modulation of inhomogeneous broadening of a quantum well resonance: excitonic diffraction grating'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['spatial control of inhomogeneous broadening', 'quantum well structures', 'ion irradiation'], 'constant': False}, 'C': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['research studies', 'spatial control of inhomogeneous broadening', 'modify the properties of quantum well structures', 'ion irradiation'], 'constant': False}}","{('C', 'A'): ['writes'], ('C', 'ANSWER'): ['writes'], ('A', 'B'): ['has_topic'], ('ANSWER', 'B'): ['has_topic']}"
7502,Are there any research articles or publications affiliated with Core Laboratories exploring the impact of stress on magnetic characteristics in the context of magnetic circuits?,"{'A': {'type': ['institution'], 'lexical': {'name': 'Core Laboratories'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['magnetic circuits', 'impact of stress on magnetic characteristics'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['research articles', 'publications', 'exploring the impact of stress on magnetic characteristics'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic']}"
6531,"Can you locate articles with a common co-author to ""Point contact spectroscopy of Nb3Sn crystals: Evidence of a CDW gap related to the martensitic transition"", which also explore superconducting properties under high pressure circumstances in a similar field of study?","{'A': {'type': ['paper'], 'lexical': {'title': 'Point contact spectroscopy of Nb3Sn crystals: Evidence of a CDW gap related to the martensitic transition'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['superconducting properties', 'high pressure circumstances'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['common co-author', 'superconducting properties under high pressure circumstances', 'similar field of study'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('A', 'C'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
3101,"Can you show me the papers that the ""InAs/GaSb superlattice interband cascade light emitting diodes with high output power and high wall-plug efficiency"" cites which also exhibit high-temperature ICIP performance as described and utilized in this paper?","{'A': {'type': ['paper'], 'lexical': {'title': 'InAs/GaSb superlattice interband cascade light emitting diodes with high output power and high wall-plug efficiency'}, 'semantic': [], 'constant': True}, 'B': {'type': ['paper'], 'lexical': {}, 'semantic': ['high-temperature ICIP performance'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['cites', 'high-temperature ICIP performance', 'InAs/GaSb superlattice interband cascade light emitting diodes'], 'constant': False}}","{('A', 'ANSWER'): ['cites'], ('A', 'B'): ['cites'], ('B', 'ANSWER'): ['cites']}"
9412,What are some publications by the Research Council of Norway that discuss the capabilities of the Timepix3 detector?,"{'A': {'type': ['institution'], 'lexical': {'name': 'Research Council of Norway'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['Timepix3 detector capabilities'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications by the Research Council of Norway', 'discuss the capabilities of the Timepix3 detector'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic']}"
12017,"Search for publications co-authored by one of the authors of ""Astrophysical Rates for Explosive Nucleosynthesis: Stellar and Laboratory Rates for Exotic Nuclei"" that are within the realm of astrophysics or nuclear physics and include discussions on the configuration of fission reaction chambers for investigating nuclear reactions.","{'A': {'type': ['paper'], 'lexical': {'title': 'Astrophysical Rates for Explosive Nucleosynthesis: Stellar and Laboratory Rates for Exotic Nuclei'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['co-author of Astrophysical Rates for Explosive Nucleosynthesis: Stellar and Laboratory Rates for Exotic Nuclei'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'astrophysics'}, 'semantic': [], 'constant': True}, 'D': {'type': ['field_of_study'], 'lexical': {'name': 'nuclear physics'}, 'semantic': [], 'constant': True}, 'E': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['configuration of fission reaction chambers', 'investigating nuclear reactions'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications co-authored by one of the authors of Astrophysical Rates for Explosive Nucleosynthesis: Stellar and Laboratory Rates for Exotic Nuclei', 'within the realm of astrophysics or nuclear physics'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('A', 'C'): ['has_topic'], ('A', 'D'): ['has_topic'], ('ANSWER', 'C'): ['has_topic'], ('ANSWER', 'D'): ['has_topic'], ('ANSWER', 'E'): ['has_topic']}"
290,"What research papers investigating high-temperature diode performance have cited the paper ""The Effect of Light Ion Irradiation on 4H-SiC MPS Power Diode Characteristics: Experiment and Simulation"", or have been cited by it?","{'A': {'type': ['paper'], 'lexical': {'title': 'The Effect of Light Ion Irradiation on 4H-SiC MPS Power Diode Characteristics: Experiment and Simulation'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'high-temperature diode performance'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['investigating high-temperature diode performance', 'cited by The Effect of Light Ion Irradiation on 4H-SiC MPS Power Diode Characteristics: Experiment and Simulation', 'citing The Effect of Light Ion Irradiation on 4H-SiC MPS Power Diode Characteristics: Experiment and Simulation'], 'constant': False}}","{('A', 'B'): ['has_topic'], ('A', 'ANSWER'): ['cites', 'cited'], ('ANSWER', 'B'): ['has_topic']}"
12097,"Are there any papers with a shared authorship on ""Ploughing friction on wet and dry sand"", within the same research domain, that also explore the turbulence structure in complex fluids?","{'A': {'type': ['paper'], 'lexical': {'title': 'Ploughing friction on wet and dry sand'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['shared authorship'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['research domain', 'turbulence structure in complex fluids'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['shared authorship', 'same research domain', 'turbulence structure in complex fluids'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('A', 'C'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
6870,Could you find me the publications written by Zi-Yu Chen that delve into the experimental results of laser wakefield acceleration?,"{'A': {'type': ['author'], 'lexical': {'name': 'Zi-Yu Chen'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'laser wakefield acceleration'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications written by Zi-Yu Chen', 'experimental results of laser wakefield acceleration'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
2597,"Are there any studies from the University of Louisiana at Monroe exploring the field of Mesoscale convective complex, particularly those comparing observed and simulated storm profiles?","{'A': {'type': ['institution'], 'lexical': {'name': 'University of Louisiana at Monroe'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'Mesoscale convective complex'}, 'semantic': [], 'constant': True}, 'C': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['comparing observed and simulated storm profiles', 'studies'], 'constant': False}}","{('C', 'A'): ['affiliated_with'], ('C', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
7878,Publications by Northern Research Institute on radar imaging of auroral phenomena,"{'A': {'type': ['institution'], 'lexical': {'name': 'Northern Research Institute'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'radar imaging of auroral phenomena'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications', 'radar imaging of auroral phenomena'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic']}"
789,"Show me the papers written by co-authors of 'Resolution modeling in PET imaging: Theory, practice, benefits, and pitfalls' that focus on the use of tapered scintillator arrays for resolution enhancement.","{'A': {'type': ['paper'], 'lexical': {'title': 'Resolution modeling in PET imaging: Theory, practice, benefits, and pitfalls'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [""co-authors of 'Resolution modeling in PET imaging: Theory, practice, benefits, and pitfalls'""], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['use of tapered scintillator arrays for resolution enhancement'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': [""papers written by co-authors of 'Resolution modeling in PET imaging: Theory, practice, benefits, and pitfalls'"", 'use of tapered scintillator arrays for resolution enhancement'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
12884,Show articles by Jeng-Lung Chen on enhancing thermoelectric performance with indium doping.,"{'A': {'type': ['author'], 'lexical': {'name': 'Jeng-Lung Chen'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'thermoelectric performance'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'indium doping'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['enhancing thermoelectric performance with indium doping', 'articles by Jeng-Lung Chen'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
4082,"Can you find other papers that explore the analog performance aspects of tunnel field-effect transistors and have either cited or been referenced by the study titled ""Impact of the NW-TFET Diameter on the Efficiency and the Intrinsic Voltage Gain From a Conduction Regime Perspective""?","{'A': {'type': ['paper'], 'lexical': {'title': 'Impact of the NW-TFET Diameter on the Efficiency and the Intrinsic Voltage Gain From a Conduction Regime Perspective'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'tunnel field-effect transistors'}, 'semantic': ['analog performance aspects'], 'constant': True}, 'C': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['explore the analog performance aspects of tunnel field-effect transistors', 'cited or been referenced by the study'], 'constant': False}}","{('A', 'ANSWER'): ['cites'], ('ANSWER', 'A'): ['cites'], ('C', 'A'): ['writes'], ('C', 'ANSWER'): ['writes'], ('A', 'B'): ['has_topic'], ('ANSWER', 'B'): ['has_topic']}"
12107,"Show me articles on Arxiv related to the Mass-Luminosity relationship, focusing on studies that estimate stellar mass and age.","{'A': {'type': ['field_of_study'], 'lexical': {'name': 'Mass-Luminosity relationship'}, 'semantic': [], 'constant': True}, 'B': {'type': ['institution'], 'lexical': {'name': 'Arxiv'}, 'semantic': [], 'constant': True}, 'C': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['articles', 'studies that estimate stellar mass and age'], 'constant': False}}","{('C', 'ANSWER'): ['writes'], ('C', 'B'): ['affiliated_with'], ('ANSWER', 'A'): ['has_topic'], ('ANSWER', 'B'): ['cites']}"
4648,"Are there any research papers from Kasetsart University on graphene plasmons, specifically tuning their infrared emission in the context of Graphene nanoribbons?","{'A': {'type': ['institution'], 'lexical': {'name': 'Kasetsart University'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'graphene plasmons'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'Graphene nanoribbons'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['research papers', 'tuning their infrared emission'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
6795,"Could you search for the papers discussing the effects of interface width that were referenced in the study ""Effect of viscosity and shear flow on the nonlinear two fluid interfacial structures""?","{'A': {'type': ['paper'], 'lexical': {'title': 'Effect of viscosity and shear flow on the nonlinear two fluid interfacial structures'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['interface width', 'viscosity', 'shear flow', 'nonlinear two fluid interfacial structures'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['effects of interface width', 'referenced in the study'], 'constant': False}}","{('A', 'ANSWER'): ['cites'], ('A', 'B'): ['has_topic'], ('ANSWER', 'B'): ['has_topic']}"
4758,"Which publications examining the regulation of droplet evaporation have been referenced in the study titled ""Influence of Bond Number on Behaviors of Liquid Drops Deposited onto Solid Substrates""?","{'A': {'type': ['paper'], 'lexical': {'title': 'Influence of Bond Number on Behaviors of Liquid Drops Deposited onto Solid Substrates'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'regulation of droplet evaporation'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications examining the regulation of droplet evaporation', 'referenced in the study'], 'constant': False}}","{('A', 'ANSWER'): ['cites'], ('ANSWER', 'B'): ['has_topic']}"
4274,"What are the papers that explore solutions to naturalness without involving weak-scale dynamics and have either cited the paper ""Solving the Hierarchy Problem Discretely"" or have been cited by it?","{'A': {'type': ['paper'], 'lexical': {'title': 'Solving the Hierarchy Problem Discretely'}, 'semantic': [], 'constant': True}, 'B': {'type': ['paper'], 'lexical': {}, 'semantic': ['solutions to naturalness', 'without involving weak-scale dynamics'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['cited by Solving the Hierarchy Problem Discretely', 'cite Solving the Hierarchy Problem Discretely'], 'constant': False}}","{('A', 'B'): ['cites', 'has_topic'], ('A', 'ANSWER'): ['cites'], ('B', 'ANSWER'): ['cites', 'has_topic']}"
